order_id,order_date,region,product_line,amount
SO-10475,11 Apr 2026,East,Hardware,"$3,630.13"
SO-10476,2026-04-12,South,Services,$919.32
SO-10477,2026-04-12,East,Subscriptions,"$1,457.20"
SO-10478,12 Apr 2026,South,Hardware,"$8,708.51"
SO-10479,04/12/2026,East,Subscriptions,"$1,056.51"
SO-10480,2026-04-12,South,Services,"$4,798.17"
SO-10481,12 Apr 2026,South,Services,"$1,168.66"
SO-10482,12 Apr 2026,East,Subscriptions,$885.14
SO-10483,2026-04-13,East,Services,$959.21
SO-10484,04/13/2026,West,Subscriptions,$486.62
SO-10485,13 Apr 2026,East,Services,"$1,112.78"
SO-10486,2026-04-13,North,Services,"$1,236.23"
SO-10487,04/13/2026,North,Hardware,"$1,158.60"
SO-10488,13 Apr 2026,North,Services,"$3,371.82"
SO-10489,2026-04-13,East,Hardware,"$4,216.06"
SO-10466-R,04/13/2026,West,Services,"(5,633.17)"
SO-10490,13 Apr 2026,West,Hardware,"$5,440.59"
SO-10491,2026-04-13,South,Services,"$2,582.43"
SO-10492,14 Apr 2026,North,Hardware,"$4,232.72"
SO-10493,2026-04-14,South,Subscriptions,$639.15
SO-10494,04/15/2026,East,Subscriptions,$864.02
SO-10495,15 Apr 2026,North,Services,"$3,924.89"
SO-10496,15 Apr 2026,East,Hardware,"$3,879.73"
SO-10497,04/15/2026,West,Subscriptions,"$1,485.65"
SO-10498,04/16/2026,North,Subscriptions,$447.90
SO-10499,16 Apr 2026,West,Services,$716.49
SO-10500,2026-04-16,South,Subscriptions,"$1,005.03"
SO-10501,04/16/2026,East,Subscriptions,"$1,375.96"
SO-10502,04/16/2026,East,Subscriptions,"$1,382.18"
SO-10503,2026-04-16,East,Subscriptions,$897.85
SO-10504,04/18/2026,East,Subscriptions,"$1,266.13"
SO-10505,04/18/2026,North,Hardware,"$4,454.59"
SO-10506,2026-04-18,West,Subscriptions,$229.65
SO-10507,04/18/2026,West,Services,"$4,369.92"
SO-10508,2026-04-18,South,Services,"$4,408.19"
SO-10509,18 Apr 2026,South,Hardware,"$8,760.80"
SO-10510,04/18/2026,South,Hardware,"$4,980.08"
SO-10511,04/19/2026,West,Hardware,"$5,471.48"
SO-10512,19 Apr 2026,East,Subscriptions,"$1,273.83"
SO-10513,2026-04-19,East,Subscriptions,$644.70
SO-10514,2026-04-19,West,Services,"$1,268.38"
SO-10515,04/19/2026,West,Hardware,$533.53
SO-10516,04/20/2026,South,Services,"$3,339.36"
SO-10517,04/20/2026,North,Services,$890.33
SO-10518,20 Apr 2026,North,Subscriptions,$926.27
SO-10519,2026-04-20,South,Subscriptions,$614.35
SO-10520,04/20/2026,East,Hardware,"$5,962.66"
SO-10521,20 Apr 2026,West,Hardware,"$6,407.55"
SO-10522,20 Apr 2026,South,Subscriptions,$159.56
SO-10523,2026-04-20,East,Subscriptions,$412.64
SO-10524,20 Apr 2026,West,Hardware,"$8,821.08"
SO-10525,04/20/2026,South,Subscriptions,$220.85
SO-10526,04/20/2026,East,Subscriptions,$518.52
SO-10527,2026-04-20,North,Services,"$5,374.45"
SO-10528,2026-04-21,South,Subscriptions,$80.84
SO-10529,2026-04-21,East,Services,$844.57
SO-10530,2026-04-21,South,Subscriptions,$213.28
SO-10531,21 Apr 2026,South,Hardware,"$1,531.55"
SO-10532,2026-04-21,South,Subscriptions,$752.96
SO-10533,21 Apr 2026,North,Hardware,$631.73
SO-10534,04/21/2026,West,Subscriptions,$197.32
SO-10535,04/21/2026,North,Hardware,"$2,333.12"
SO-10536,22 Apr 2026,East,Hardware,"$1,613.94"
SO-10537,2026-04-22,South,Subscriptions,"$1,405.61"
SO-10538,04/22/2026,South,Subscriptions,"$1,110.03"
SO-10539,22 Apr 2026,North,Services,"$5,084.13"
SO-10540,22 Apr 2026,North,Hardware,"$3,915.04"
SO-10541,04/22/2026,South,Subscriptions,"$1,355.68"
SO-10542,2026-04-23,West,Services,"$3,310.29"
SO-10543,23 Apr 2026,West,Hardware,"$2,128.14"
SO-10544,23 Apr 2026,East,Hardware,"$6,608.66"
SO-10545,2026-04-23,South,Hardware,"$7,877.98"
SO-10546,2026-04-23,North,Hardware,"$2,940.87"
SO-10547,2026-04-23,West,Hardware,"$5,640.46"
SO-10548,04/24/2026,East,Hardware,"$4,975.07"
SO-10549,04/24/2026,East,Subscriptions,"$1,133.78"
SO-10550,04/24/2026,East,Hardware,"$7,943.32"
SO-10551,04/24/2026,East,Hardware,"$4,814.51"
SO-10552,2026-04-24,West,Hardware,"$3,799.62"
SO-10553,04/24/2026,East,Subscriptions,$897.96
SO-10554,2026-04-25,West,Hardware,"$7,605.31"
SO-10555,04/26/2026,West,Hardware,"$2,707.26"
SO-10556,26 Apr 2026,North,Subscriptions,$671.69
SO-10557,04/26/2026,North,Hardware,"$2,436.88"
SO-10558,2026-04-27,South,Hardware,"$7,184.63"
SO-10559,2026-04-27,South,Subscriptions,$618.90
SO-10560,27 Apr 2026,West,Subscriptions,"$1,184.08"
SO-10561,28 Apr 2026,North,Hardware,"$1,038.60"
SO-10562,04/28/2026,North,Hardware,"$4,662.15"
SO-10563,29 Apr 2026,North,Services,"$1,663.63"
SO-10564,04/29/2026,West,Subscriptions,$698.88
SO-10565,2026-04-29,South,Hardware,$658.11
SO-10566,2026-04-29,East,Subscriptions,"$1,295.65"
SO-10567,2026-04-29,West,Subscriptions,$375.17
SO-10568,04/29/2026,South,Subscriptions,$851.11
SO-10569,29 Apr 2026,West,Subscriptions,$454.84
SO-10570,2026-04-29,South,Hardware,"$6,438.63"
SO-10571,04/30/2026,West,Services,$908.88
SO-10542-R,04/30/2026,West,Services,"(3,310.29)"
SO-10572,2026-04-30,East,Subscriptions,$712.84
SO-10573,30 Apr 2026,North,Hardware,"$5,470.85"
SO-10574,2026-04-30,South,Services,"$1,628.92"
SO-10575,1 May 2026,West,Subscriptions,"$1,087.35"
SO-10576,1 May 2026,East,Subscriptions,$327.29
SO-10577,1 May 2026,East,Subscriptions,$511.72
SO-10578,2026-05-01,South,Subscriptions,$623.33
SO-10579,2026-05-01,East,Subscriptions,"$1,360.64"
SO-10580,05/02/2026,North,Subscriptions,$208.37
SO-10581,2026-05-02,West,Hardware,"$1,320.40"
SO-10582,3 May 2026,East,Subscriptions,$122.36
SO-10583,4 May 2026,West,Subscriptions,$80.93
SO-10584,4 May 2026,West,Services,"$5,562.04"
SO-10585,05/04/2026,North,Hardware,"$8,159.33"
SO-10586,2026-05-05,West,Subscriptions,"$1,415.05"
SO-10587,2026-05-05,East,Subscriptions,$882.03
SO-10588,2026-05-05,South,Subscriptions,$635.67
SO-10589,5 May 2026,South,Services,"$4,318.27"
SO-10590,5 May 2026,North,Services,"$3,797.19"
SO-10591,2026-05-06,South,Hardware,"$6,429.31"
SO-10592,2026-05-06,East,Services,"$1,093.49"
SO-10593,2026-05-06,South,Subscriptions,$615.36
SO-10594,6 May 2026,North,Services,"$2,769.24"
SO-10595,05/06/2026,North,Subscriptions,$776.95
SO-10596,05/07/2026,South,Subscriptions,"$1,096.88"
SO-10597,05/07/2026,West,Services,"$1,569.04"
SO-10598,2026-05-07,East,Subscriptions,$372.72
SO-10599,2026-05-07,South,Subscriptions,$475.37
SO-10600,8 May 2026,North,Services,"$1,437.98"
SO-10601,2026-05-08,East,Hardware,"$5,596.55"
SO-10602,2026-05-08,South,Hardware,"$7,214.46"
SO-10495,15 Apr 2026,North,Services,"$3,924.89"
SO-10603,05/08/2026,South,Services,"$5,466.67"
SO-10604,9 May 2026,South,Hardware,"$3,369.51"
SO-10605,05/09/2026,West,Hardware,"$2,910.34"
SO-10606,9 May 2026,North,Subscriptions,"$1,417.20"
SO-10607,05/09/2026,South,Subscriptions,"$1,279.68"
SO-10608,05/09/2026,North,Services,"$1,511.95"
SO-10609,9 May 2026,West,Services,"$1,463.45"
SO-10610,2026-05-09,West,Subscriptions,$257.27
SO-10611,05/10/2026,South,Subscriptions,"$1,106.57"
SO-10612,05/10/2026,North,Services,"$2,386.78"
SO-10613,05/11/2026,South,Subscriptions,$188.00
SO-10614,05/11/2026,East,Hardware,"$4,114.55"
SO-10615,05/11/2026,West,Subscriptions,$180.06
SO-10616,05/11/2026,North,Subscriptions,"$1,367.85"
SO-10617,05/11/2026,East,Hardware,"$7,404.92"
SO-10618,2026-05-11,West,Hardware,"$3,741.53"
SO-10619,05/12/2026,East,Hardware,"$3,866.66"
SO-10620,2026-05-12,North,Subscriptions,"$1,280.56"
SO-10621,05/12/2026,East,Subscriptions,$477.67
SO-10622,2026-05-13,West,Hardware,"$4,557.98"
SO-10623,13 May 2026,East,Services,"$5,469.12"
SO-10624,2026-05-13,North,Subscriptions,$85.69
SO-10625,05/13/2026,East,Hardware,"$4,540.50"
SO-10626,2026-05-13,East,Services,"$2,461.33"
SO-10627,2026-05-13,West,Subscriptions,$922.63
SO-10628,2026-05-13,North,Subscriptions,$870.78
SO-10629,14 May 2026,West,Hardware,"$3,347.86"
SO-10630,05/14/2026,South,Hardware,$622.90
SO-10631,2026-05-14,West,Services,"$1,143.09"
SO-10632,14 May 2026,North,Services,"$4,047.93"
SO-10633,2026-05-14,East,Services,"$2,229.63"
SO-10634,2026-05-14,West,Subscriptions,$255.06
SO-10635,14 May 2026,South,Subscriptions,$849.67
SO-10636,05/15/2026,East,Hardware,"$1,296.59"
SO-10637,15 May 2026,North,Subscriptions,$845.80
SO-10638,15 May 2026,South,Hardware,"$5,873.05"
SO-10639,05/15/2026,East,Subscriptions,"$1,491.57"
SO-10640,2026-05-15,West,Services,"$2,928.51"
SO-10641,15 May 2026,South,Hardware,"$8,507.77"
SO-10642,15 May 2026,North,Subscriptions,$123.75
SO-10643,05/16/2026,North,Services,$935.32
SO-10644,2026-05-16,East,Subscriptions,$128.65
SO-10645,16 May 2026,North,Subscriptions,"$1,438.29"
SO-10646,2026-05-17,South,Hardware,"$2,403.13"
SO-10647,2026-05-17,East,Hardware,"$1,537.29"
SO-10648,2026-05-17,North,Hardware,"$8,248.12"
SO-10649,05/17/2026,West,Subscriptions,$663.53
SO-10650,05/17/2026,South,Subscriptions,"$1,074.43"
SO-10651,2026-05-17,East,Hardware,"$7,176.92"
SO-10652,2026-05-17,South,Hardware,$503.43
SO-10653,17 May 2026,North,Subscriptions,"$1,137.38"
SO-10654,2026-05-18,South,Hardware,"$7,327.53"
SO-10655,2026-05-18,East,Services,"$4,953.34"
SO-10656,05/18/2026,East,Hardware,"$5,453.15"
SO-10657,18 May 2026,South,Hardware,"$4,771.42"
SO-10658,18 May 2026,South,Hardware,"$3,761.61"
SO-10659,05/18/2026,East,Subscriptions,$736.88
SO-10660,18 May 2026,South,Subscriptions,"$1,488.14"
SO-10661,2026-05-18,East,Services,"$2,210.94"
SO-10662,05/18/2026,South,Services,"$1,259.74"
SO-10663,18 May 2026,North,Hardware,"$3,044.65"
SO-10664,05/18/2026,West,Hardware,"$7,908.63"
SO-10665,2026-05-18,South,Subscriptions,"$1,488.76"
SO-10666,2026-05-19,South,Subscriptions,"$1,035.22"
SO-10667,19 May 2026,North,Services,"$2,763.72"
SO-10668,2026-05-20,West,Subscriptions,"$1,460.53"
SO-10669,05/20/2026,North,Services,"$3,534.59"
SO-10670,2026-05-20,East,Services,"$5,268.82"
SO-10671,20 May 2026,West,Hardware,"$6,174.46"
SO-10672,05/20/2026,East,Services,"$3,789.77"
SO-10673,20 May 2026,South,Hardware,"$3,464.45"
SO-10674,2026-05-21,East,Services,"$3,256.86"
SO-10675,05/21/2026,South,Services,$694.02
SO-10676,05/21/2026,East,Subscriptions,$478.49
SO-10677,2026-05-21,West,Subscriptions,$306.61
SO-10678,2026-05-21,South,Services,"$1,130.21"
SO-10679,2026-05-21,North,Subscriptions,"$1,331.96"
SO-10680,22 May 2026,West,Hardware,"$8,050.33"
SO-10681,22 May 2026,West,Subscriptions,"$1,054.79"
SO-10682,05/22/2026,South,Subscriptions,$643.99
SO-10683,05/22/2026,North,Subscriptions,$711.98
SO-10684,05/23/2026,East,Services,$800.52
SO-10685,05/23/2026,West,Services,"$2,313.26"
SO-10686,23 May 2026,West,Services,"$4,457.57"
SO-10687,05/24/2026,West,Hardware,"$5,989.28"
SO-10688,05/24/2026,North,Subscriptions,$200.66
SO-10689,24 May 2026,East,Subscriptions,$993.85
SO-10690,24 May 2026,North,Services,"$1,035.42"
SO-10691,24 May 2026,North,Subscriptions,$779.06
SO-10692,24 May 2026,North,Hardware,"$2,919.51"
SO-10693,2026-05-24,West,Hardware,"$8,291.43"
SO-10694,2026-05-24,West,Hardware,"$2,992.44"
SO-10695,05/25/2026,East,Hardware,"$5,667.05"
SO-10696,05/25/2026,North,Subscriptions,"$1,325.94"
SO-10697,25 May 2026,North,Hardware,"$7,870.90"
SO-10698,25 May 2026,North,Services,"$1,422.10"
SO-10699,05/25/2026,East,Services,"$5,235.50"
SO-10700,05/25/2026,North,Subscriptions,$81.20
SO-10701,25 May 2026,West,Hardware,$528.98
SO-10702,2026-05-25,West,Hardware,"$4,662.60"
SO-10703,05/26/2026,North,Hardware,"$7,264.17"
SO-10704,05/26/2026,West,Subscriptions,"$1,106.76"
SO-10705,2026-05-26,East,Subscriptions,"$1,046.99"
SO-10706,2026-05-26,West,Services,"$5,856.60"
SO-10707,05/26/2026,West,Services,"$1,534.95"
SO-10708,05/26/2026,North,Hardware,"$6,193.91"
SO-10709,26 May 2026,South,Subscriptions,"$1,125.23"
SO-10710,27 May 2026,South,Hardware,"$2,564.00"
SO-10711,2026-05-27,West,Hardware,"$4,958.58"
SO-10712,2026-05-27,West,Subscriptions,"$1,212.10"
SO-10713,05/27/2026,North,Subscriptions,"$1,203.35"
SO-10714,27 May 2026,South,Hardware,"$1,721.84"
SO-10715,28 May 2026,North,Subscriptions,"$1,219.85"
SO-10716,28 May 2026,East,Services,"$1,251.34"
SO-10717,2026-05-28,West,Services,"$2,275.58"
SO-10718,2026-05-29,East,Services,"$1,909.49"
SO-10719,29 May 2026,West,Hardware,"$8,176.76"
SO-10720,05/29/2026,West,Subscriptions,$939.35
SO-10721,2026-05-30,South,Hardware,"$1,464.33"
SO-10722,30 May 2026,West,Subscriptions,"$1,453.03"
SO-10723,2026-05-30,South,Hardware,"$3,644.19"
SO-10724,05/31/2026,West,Services,"$1,713.00"
SO-10725,31 May 2026,East,Hardware,"$1,746.26"
SO-10726,1 Jun 2026,East,Subscriptions,$118.01
SO-10727,2026-06-01,North,Hardware,"$6,437.07"
SO-10728,2026-06-01,West,Services,"$5,066.23"
SO-10729,1 Jun 2026,North,Subscriptions,$973.55
SO-10524,20 Apr 2026,West,Hardware,"$8,821.08"
SO-10730,1 Jun 2026,South,Subscriptions,"$1,228.24"
SO-10731,2 Jun 2026,South,Services,"$1,266.48"
SO-10732,06/02/2026,South,Hardware,"$7,040.65"
SO-10733,2 Jun 2026,South,Subscriptions,"$1,169.92"
SO-10734,2026-06-02,South,Subscriptions,"$1,372.00"
SO-10735,06/03/2026,North,Services,"$3,731.41"
SO-10736,06/03/2026,South,Services,"$5,054.11"
SO-10737,2026-06-03,West,Hardware,$561.73
SO-10738,2026-06-03,South,Services,"$2,815.70"
SO-10739,06/03/2026,North,Hardware,"$7,460.76"
SO-10740,06/03/2026,North,Subscriptions,"$1,058.25"
SO-10741,3 Jun 2026,East,Services,"$3,087.96"
SO-10742,06/04/2026,South,Hardware,"$4,901.17"
SO-10743,4 Jun 2026,South,Subscriptions,"$1,151.74"
SO-10744,06/04/2026,South,Subscriptions,"$1,310.85"
SO-10745,2026-06-04,North,Hardware,"$2,382.35"
SO-10746,4 Jun 2026,East,Services,"$1,740.24"
SO-10747,06/04/2026,South,Hardware,"$6,741.81"
SO-10748,2026-06-05,South,Services,"$3,867.85"
SO-10749,5 Jun 2026,East,Services,"$2,351.19"
SO-10750,5 Jun 2026,West,Hardware,"$7,893.23"
SO-10751,6 Jun 2026,North,Hardware,"$7,280.56"
SO-10752,2026-06-06,West,Services,"$5,314.65"
SO-10753,06/06/2026,West,Hardware,"$7,194.20"
SO-10754,06/06/2026,East,Hardware,"$8,674.64"
SO-10755,2026-06-06,North,Services,"$3,580.09"
SO-10756,7 Jun 2026,West,Hardware,"$8,123.81"
SO-10757,7 Jun 2026,North,Subscriptions,$416.87
SO-10758,06/07/2026,South,Services,"$2,462.62"
SO-10759,7 Jun 2026,West,Subscriptions,"$1,455.28"
SO-10760,8 Jun 2026,East,Hardware,"$4,544.35"
SO-10761,2026-06-08,North,Subscriptions,$779.15
SO-10762,2026-06-08,East,Hardware,"$8,864.21"
SO-10763,8 Jun 2026,East,Hardware,"$6,090.43"
SO-10764,2026-06-08,North,Services,"$1,341.93"
SO-10765,2026-06-08,West,Services,"$3,328.93"
SO-10766,2026-06-08,North,Services,$425.57
SO-10767,06/08/2026,South,Subscriptions,"$1,326.04"
SO-10768,2026-06-09,North,Subscriptions,"$1,130.58"
SO-10769,2026-06-09,South,Hardware,"$1,826.08"
SO-10770,9 Jun 2026,North,Services,"$2,614.05"
SO-10771,10 Jun 2026,North,Hardware,"$7,480.29"
SO-10772,10 Jun 2026,North,Subscriptions,"$1,093.08"
SO-10773,10 Jun 2026,East,Hardware,"$2,660.15"
SO-10774,06/11/2026,West,Hardware,$488.47
SO-10775,11 Jun 2026,West,Subscriptions,"$1,051.66"
SO-10776,06/11/2026,South,Hardware,"$3,530.93"
SO-10777,2026-06-11,North,Subscriptions,$447.45
SO-10778,2026-06-11,East,Subscriptions,$985.20
SO-10779,2026-06-12,North,Subscriptions,$871.86
SO-10780,2026-06-12,East,Hardware,"$8,103.82"
SO-10781,12 Jun 2026,South,Hardware,"$8,016.08"
SO-10782,12 Jun 2026,West,Subscriptions,"$1,411.33"
SO-10783,2026-06-12,East,Services,"$2,456.31"
SO-10784,12 Jun 2026,West,Hardware,$412.76
SO-10785,2026-06-12,East,Hardware,"$8,698.29"
SO-10786,12 Jun 2026,North,Subscriptions,"$1,043.54"
SO-10787,2026-06-12,South,Services,"$5,148.25"
SO-10788,2026-06-12,West,Services,"$2,127.53"
SO-10789,2026-06-13,East,Subscriptions,$975.03
SO-10790,13 Jun 2026,South,Services,"$4,797.55"
SO-10791,06/13/2026,South,Services,"$5,091.88"
SO-10792,2026-06-13,West,Hardware,"$6,068.38"
SO-10793,06/13/2026,North,Hardware,"$7,113.02"
SO-10794,06/13/2026,South,Hardware,"$3,393.63"
SO-10795,13 Jun 2026,North,Hardware,"$5,683.81"
SO-10796,2026-06-14,East,Subscriptions,$636.69
SO-10797,2026-06-14,East,Hardware,"$8,881.59"
SO-10799,06/14/2026,West,Services,"$5,745.88"
SO-10809,17 Jun 2026,West,Hardware,"$6,899.89"
SO-10798,06/14/2026,West,Subscriptions,$86.48
SO-10799,06/14/2026,West,Services,"$5,745.88"
SO-10800,06/14/2026,South,Hardware,"$6,766.05"
SO-10801,15 Jun 2026,North,Subscriptions,$464.57
SO-10802,2026-06-15,North,Subscriptions,"$1,146.95"
SO-10803,15 Jun 2026,East,Subscriptions,$889.02
SO-10804,2026-06-15,South,Services,"$3,058.62"
SO-10805,15 Jun 2026,North,Subscriptions,$633.22
SO-10806,06/15/2026,South,Hardware,"$7,204.60"
SO-10807,2026-06-16,West,Services,"$3,676.78"
SO-10808,16 Jun 2026,East,Subscriptions,$157.72
SO-10762-R,06/17/2026,East,Hardware,"(8,864.21)"
SO-10809,17 Jun 2026,West,Hardware,"$6,899.89"
SO-10810,06/17/2026,South,Hardware,"$6,488.13"
SO-10811,06/17/2026,West,Hardware,"$2,762.09"
SO-10812,06/17/2026,East,Services,"$5,992.95"
SO-10813,17 Jun 2026,North,Hardware,"$7,016.94"
SO-10814,17 Jun 2026,South,Subscriptions,$252.62
SO-10815,06/18/2026,East,Services,"$1,374.92"
SO-10816,06/18/2026,East,Subscriptions,$217.55
SO-10817,06/18/2026,South,Subscriptions,"$1,294.51"
SO-10818,06/19/2026,East,Subscriptions,"$1,070.66"
SO-10819,06/19/2026,East,Subscriptions,$798.97
SO-10820,19 Jun 2026,West,Services,$428.44
SO-10821,2026-06-19,West,Services,"$1,729.66"
SO-10800-R,19 Jun 2026,South,Hardware,"(3,383.03)"
SO-10822,19 Jun 2026,South,Subscriptions,$764.48
SO-10823,19 Jun 2026,North,Subscriptions,$584.35
SO-10824,20 Jun 2026,West,Hardware,"$3,402.71"
SO-10825,2026-06-20,East,Subscriptions,$215.43
SO-10826,20 Jun 2026,South,Subscriptions,"$1,288.37"
SO-10827,2026-06-20,East,Hardware,"$8,125.82"
SO-10828,06/20/2026,West,Subscriptions,$156.36
SO-10829,2026-06-20,North,Subscriptions,"$1,397.76"
SO-10830,2026-06-21,East,Subscriptions,$85.10
SO-10831,2026-06-21,West,Subscriptions,$755.90
SO-10832,21 Jun 2026,West,Services,"$5,430.69"
SO-10833,2026-06-21,South,Subscriptions,$185.31
SO-10780-R,06/21/2026,East,Hardware,"(4,051.91)"
SO-10811-R,21 Jun 2026,West,Hardware,"(2,762.09)"
SO-10834,2026-06-22,West,Services,"$3,095.58"
SO-10835,06/22/2026,West,Services,"$1,494.46"
SO-10836,2026-06-22,South,Services,$995.20
SO-10837,2026-06-22,East,Subscriptions,"$1,483.90"
SO-10838,06/22/2026,East,Subscriptions,$638.87
SO-10839,2026-06-22,North,Services,$928.89
SO-10840,06/23/2026,North,Hardware,"$6,191.89"
SO-10841,06/23/2026,East,Hardware,"$3,812.24"
SO-10842,06/23/2026,North,Services,"$4,555.45"
SO-10843,06/23/2026,North,Hardware,"$5,670.29"
SO-10844,23 Jun 2026,South,Hardware,"$8,451.37"
SO-10845,23 Jun 2026,West,Subscriptions,"$1,480.00"
SO-10846,24 Jun 2026,North,Hardware,"$8,619.54"
SO-10847,24 Jun 2026,West,Subscriptions,"$1,275.95"
SO-10848,24 Jun 2026,East,Subscriptions,$726.87
SO-10849,2026-06-24,South,Subscriptions,"$1,392.64"
SO-10850,25 Jun 2026,South,Services,"$2,210.96"
SO-10851,06/25/2026,South,Subscriptions,$645.94
SO-10852,06/25/2026,North,Hardware,$695.06
SO-10853,2026-06-25,East,Subscriptions,"$1,366.19"
SO-10854,25 Jun 2026,East,Hardware,"$7,287.64"
SO-10855,2026-06-25,North,Hardware,"$2,369.60"
SO-10856,2026-06-25,West,Hardware,"$8,578.89"
SO-10809-R,25 Jun 2026,West,Hardware,"(6,899.89)"
SO-10857,06/26/2026,East,Services,"$3,640.33"
SO-10858,26 Jun 2026,West,Services,$824.73
SO-10859,26 Jun 2026,East,Services,"$5,305.77"
SO-10860,06/26/2026,East,Hardware,"$1,528.74"
SO-10861,2026-06-26,West,Services,"$2,764.37"
SO-10840-R,2026-06-26,North,Hardware,"(3,095.95)"
SO-10862,26 Jun 2026,South,Subscriptions,"$1,390.08"
SO-10810-R,26 Jun 2026,South,Hardware,"(6,488.13)"
SO-10863,06/27/2026,East,Subscriptions,$701.77
SO-10864,06/27/2026,East,Services,"$3,905.12"
SO-10865,2026-06-27,East,Services,$293.62
SO-10866,27 Jun 2026,North,Subscriptions,"$1,339.79"
SO-10867,27 Jun 2026,South,Subscriptions,"$1,438.76"
SO-10868,28 Jun 2026,West,Hardware,"$7,097.71"
SO-10869,06/28/2026,South,Subscriptions,"$1,203.04"
SO-10870,06/28/2026,South,Subscriptions,$912.83
SO-10871,29 Jun 2026,West,Hardware,"$2,803.94"
SO-10872,06/29/2026,West,Subscriptions,$211.70
SO-10873,2026-06-30,North,Subscriptions,$463.77
SO-10874,2026-06-30,North,Subscriptions,$940.89
SO-10875,06/30/2026,West,Services,"$1,944.13"
SO-10876,2026-06-30,West,Hardware,"$4,844.68"
SO-10877,06/30/2026,East,Subscriptions,$910.33
SO-10878,06/30/2026,East,Services,$776.19
SO-10879,06/30/2026,South,Services,"$2,947.65"
SO-10880,06/30/2026,West,Subscriptions,$220.40
